,Date,Distance (AUs),Declination,Brightness,% Illuminated,Costellation
67274,5.0,0.002666112,9.59036,6.35,7.9239999999999995,  Cet
67278,6.0,0.00253214,24.39303,6.24,1.786,  Tau
67280,6.0,0.0024795010000000003,24.40059,6.22,12.302999999999999,  Gem
67282,6.0,0.002446809,18.29569,5.69,30.861,  Leo
67284,6.0,0.00243542,7.51238,5.17,53.732,  Leo
67285,6.0,0.002437879,1.4124700000000001,4.93,65.204,  Vir
67286,6.0,0.002446005,-4.34445,4.68,75.818,  Vir
67287,6.0,0.0024599870000000003,-10.363610000000001,4.43,84.973,  Vir
67288,6.0,0.0024798520000000003,-16.03523,4.17,92.184,  Lib
67292,6.0,0.002604669,-26.27342,3.85,97.57799999999999,  Sgr
67293,6.0,0.002639698,-25.33265,4.11,93.46,  Sgr
67294,6.0,0.002672067,-23.25157,4.35,87.69200000000001,  Cap
67296,6.0,0.0027202690000000004,-16.2231,4.77,72.53,  Aqr
67297,6.0,0.002732604,-11.54508,4.96,63.753,  Aqr
67298,6.0,0.0027355659999999996,-7.04322,5.16,54.545,  Aqr
67301,6.0,0.002687485,8.14205,5.79,26.93,  Psc
67303,6.0,0.002618648,17.313,6.26,11.453,  Tau
67304,6.0,0.0025794,21.13264,6.41,5.675,  Tau
67307,6.0,0.002474252,24.54201,5.97,0.9209999999999999,  Gem
67309,7.0,0.00243563,19.28177,6.29,10.482999999999999,  Leo
67310,7.0,0.002428532,14.440320000000002,6.03,18.792,  Leo
67313,7.0,0.0024491689999999997,-3.1554599999999997,5.22,51.6,  Vir
67314,7.0,0.002466502,-9.19298,4.98,62.957,  Vir
67315,7.0,0.00248747,-14.52242,4.74,73.47399999999999,  Lib
67318,7.0,0.002565968,-25.38383,4.0,95.48200000000001,  Oph
67320,7.0,0.0026250609999999997,-26.06374,3.52,99.859,  Sgr
67321,7.0,0.002653843,-24.19396,3.71,98.891,  Cap
67324,7.0,0.002719955,-13.204620000000002,4.42,85.425,  Aqr
67325,7.0,0.0027300840000000002,-8.33487,4.63,78.206,  Aqr
67326,7.0,0.00273206,-3.31599,4.82,70.032,  Psc
67327,7.0,0.002725095,1.35426,5.02,61.14,  Cet
67328,7.0,0.002708935,6.40493,5.22,51.771,  Psc
67329,7.0,0.0026839529999999998,11.34119,5.42,42.18,  Ari
67330,7.0,0.002651217,16.04521,5.65,32.662,  Ari
67332,7.0,0.0025702629999999997,22.59374,6.13,15.299000000000001,  Tau
67333,7.0,0.002527448,24.474510000000002,6.35,8.356,  Tau
67336,7.0,0.002427144,20.4242,5.5,0.429,  Cnc
67339,8.0,0.002412571,4.32451,6.08,16.855999999999998,  Vir
67340,8.0,0.002427158,-1.51304,5.8,26.663,  Vir
67341,8.0,0.002448615,-8.06242,5.53,37.588,  Vir
67345,8.0,0.002563347,-25.24276,4.58,79.615,  Oph
67347,8.0,0.0026198939999999998,-26.331529999999997,4.12,93.23,  Sgr
67349,8.0,0.002669182,-22.28086,3.63,99.413,  Cap
67351,8.0,0.00270692,-14.391589999999999,3.81,97.96600000000001,  Aqr
67352,8.0,0.002719456,-9.54485,4.04,94.596,  Aqr
67353,8.0,0.00272644,-4.52555,4.27,89.662,  Psc
67355,8.0,0.00271987,5.233569999999999,4.68,75.834,  Psc
67357,8.0,0.0026818140000000002,14.55091,5.07,58.076,  Ari
67358,8.0,0.002651094,18.57326,5.28,48.302,  Tau
67361,8.0,0.002528287,25.145529999999997,6.0,19.294,  Gem
67364,8.0,0.0024180679999999998,18.11261,6.08,1.19,  Leo
67368,8.0,0.002414853,-6.18318,6.14,14.527999999999999,  Vir
67369,8.0,0.002440609,-12.26557,5.86,23.828000000000003,  Vir
67370,9.0,0.002472385,-17.49021,5.59,34.292,  Lib
67371,9.0,0.002507279,-22.073079999999997,5.34,45.24100000000001,  Sco
67373,9.0,0.002576766,-26.46385,4.89,66.329,  Sgr
67374,9.0,0.0026080170000000002,-26.574409999999997,4.67,75.611,  Sgr
67378,9.0,0.002694967,-15.53595,3.76,98.3,  Aqr
67381,9.0,0.002717428,-0.57593,3.87,97.12799999999999,  Cet
67382,9.0,0.002715593,4.1435,4.1,93.287,  Psc
67383,9.0,0.002708243,9.17223,4.32,87.883,  Psc
67384,9.0,0.002694844,14.000539999999999,4.53,81.062,  Ari
67385,9.0,0.002675037,18.112379999999998,4.73,73.0,  Tau
67386,9.0,0.0026487940000000003,21.38253,4.94,63.903,  Tau
67387,9.0,0.002616587,24.06491,5.14,54.025,  Tau
67391,9.0,0.00246086,20.07411,6.14,14.338,  Cnc
67393,9.0,0.00240602,9.38265,6.28,2.191,  Leo
67394,9.0,0.00239472,3.0842099999999997,4.56,0.131,  Vir
67396,9.0,0.002409885,-10.09125,6.38,5.1160000000000005,  Vir
67398,9.0,0.002466477,-20.57441,5.95,20.142,  Sco
67400,10.0,0.002541499,-26.41044,5.43,40.319,  Sgr
67401,10.0,0.002578347,-27.170920000000002,5.2,50.817,  Sgr
67402,10.0,0.002611735,-26.26325,4.99,60.964,  Sgr
67403,10.0,0.00264029,-24.193,4.78,70.411,  Cap
67407,10.0,0.00269948,-7.32315,3.91,96.334,  Aqr
67410,10.0,0.0026951809999999996,8.11253,3.67,98.946,  Psc
67411,10.0,0.0026862809999999996,13.0444,3.91,96.22200000000001,  Ari
67413,10.0,0.002656995,21.08469,4.37,85.626,  Tau
67415,10.0,0.002611253,25.26055,4.8,69.107,  Gem
67417,10.0,0.002550798,24.213929999999998,5.24,48.582,  Gem
67419,10.0,0.002485189,17.30086,5.74,27.165,  Leo
67420,10.0,0.002456008,12.14285,6.02,17.506,  Leo
67421,10.0,0.002432945,6.0740099999999995,6.27,9.432,  Vir
67422,10.0,0.002418608,-0.28275,6.36,3.5860000000000003,  Vir
67423,10.0,0.002414887,-7.09048,5.52,0.46799999999999997,  Vir
67424,10.0,0.002422531,-13.27394,5.25,0.321,  Lib
67426,10.0,0.002468271,-23.16335,6.3,8.411,  Sco
67432,11.0,0.002659372,-18.28288,4.91,63.898,  Aqr
67435,11.0,0.002686758,-3.48411,4.29,87.729,  Psc
67436,11.0,0.0026841190000000004,1.3204799999999999,4.07,93.258,  Cet
67437,11.0,0.0026771629999999998,6.495019999999999,3.82,97.238,  Psc
67439,11.0,0.002654355,16.31109,3.45,99.896,  Ari
67440,11.0,0.0026400840000000004,20.28267,3.72,98.35600000000001,  Tau
67441,11.0,0.0026245070000000003,23.30292,3.98,94.85799999999999,  Tau
67443,11.0,0.002589737,25.53537,4.46,82.31299999999999,  Gem
67446,11.0,0.002528404,18.52018,5.13,52.966,  Leo
67453,11.0,0.002468088,-21.22478,1.84,0.008,  Sco
67454,11.0,0.002487951,-24.55325,6.09,1.3780000000000001,  Oph
67458,11.0,0.00260688,-23.2506,5.71,27.486,  Cap
67459,11.0,0.0026335,-19.494870000000002,5.48,36.861,  Cap
67460,11.0,0.002654422,-15.29236,5.26,46.528,  Aqr
67461,12.0,0.002668414,-10.380180000000001,5.06,56.162,  Aqr
67463,12.0,0.0026741729999999997,-0.07106,4.66,74.204,  Cet
67469,12.0,0.0025815770000000003,25.06354,3.53,99.59100000000001,  Tau
67472,12.0,0.002538265,23.175320000000003,4.33,85.96,  Cnc
67473,12.0,0.002527998,19.4914,4.57,77.55,  Leo
67475,12.0,0.002511776,9.45197,5.04,56.931000000000004,  Leo
67478,12.0,0.002497925,-8.41588,5.8,24.259,  Vir
67480,12.0,0.002502954,-19.34061,6.29,7.99,  Lib
67483,12.0,0.0025460179999999997,-27.050659999999997,5.32,0.363,  Sgr
67484,12.0,0.002568698,-26.273229999999998,6.29,2.656,  Sgr
67485,12.0,0.0025931979999999997,-24.23012,6.31,7.035,  Cap
67490,12.0,0.002671855,-1.48264,5.23,47.622,  Cet
67491,12.0,0.002668228,3.32234,5.03,57.123999999999995,  Psc
67492,1.0,0.002657167,8.46072,4.83,66.411,  Psc
67493,1.0,0.002639569,13.424370000000001,4.63,75.196,  Ari
67496,1.0,0.002564738,24.35511,3.94,95.277,  Tau
67498,1.0,0.002518236,25.52413,3.43,99.90700000000001,  Gem
67500,1.0,0.002491297,20.5523,3.95,95.075,  Cnc
67503,1.0,0.002492656,4.58575,4.72,71.417,  Vir
67504,1.0,0.002500801,-1.16375,4.96,60.713,  Vir
67505,1.0,0.002510862,-7.2746699999999995,5.19,49.523,  Vir
67506,1.0,0.002522026,-13.160839999999999,5.44,38.433,  Lib
67507,1.0,0.0025338929999999997,-18.23309,5.7,28.0,  Lib
67509,1.0,0.002559928,-25.24437,6.2,11.047,  Oph
67510,1.0,0.002574621,-26.49457,6.34,5.282,  Sgr
67511,1.0,0.002590659,-26.42104,6.15,1.643,  Sgr
67513,1.0,0.0026255759999999997,-22.14,5.91,0.9490000000000001,  Cap
67514,1.0,0.002642803,-18.214570000000002,6.34,3.705,  Cap
67516,1.0,0.002670145,-8.43247,6.09,14.343,  Aqr
67517,1.0,0.002677217,-3.25291,5.87,21.679000000000002,  Psc
67518,1.0,0.002678095,1.56328,5.65,29.987,  Cet
67519,1.0,0.002671877,7.13095,5.43,39.001,  Psc
67520,1.0,0.002658205,12.145669999999999,5.22,48.455,  Ari
67521,1.0,0.0026373670000000003,16.51255,5.02,58.08,  Ari
67522,1.0,0.002610355,20.49598,4.81,67.578,  Tau
67523,2.0,0.002578862,23.55284,4.6,76.60600000000001,  Tau
67526,2.0,0.00248258,25.12435,3.86,96.62700000000001,  Gem
67527,2.0,0.002459246,22.27275,3.57,99.4,  Cnc
67528,2.0,0.002444224,18.141920000000002,3.53,99.581,  Leo
67530,2.0,0.0024425429999999997,6.44117,4.12,91.82799999999999,  Vir
67532,2.0,0.002473698,-6.11261,4.64,75.029,  Vir
67535,2.0,0.002547825,-21.55472,5.35,42.548,  Sco
67538,2.0,0.002615578,-26.542990000000003,6.09,14.636,  Sgr
67539,2.0,0.0026339159999999996,-25.39196,6.29,8.202,  Sgr
67540,2.0,0.0026501809999999997,-23.07005,6.34,3.596,  Cap
67541,2.0,0.002664423,-19.31263,5.91,0.9259999999999999,  Cap
67542,2.0,0.002676495,-15.0805,4.97,0.22399999999999998,  Aqr
67544,2.0,0.002692211,-4.5621599999999995,6.36,4.468,  Psc
67545,2.0,0.002694293,0.26482,6.27,9.145,  Cet
67546,2.0,0.002691275,5.47063,6.08,15.283,  Psc
67547,2.0,0.002682279,10.54396,5.85,22.671,  Ari
67548,2.0,0.00266668,15.391820000000001,5.63,31.089000000000002,  Ari
67550,2.0,0.00261543,23.124879999999997,5.2,50.056999999999995,  Tau
67552,3.0,0.002543402,26.3702,4.77,69.925,  Gem
67554,3.0,0.002467693,24.055310000000002,4.3,87.455,  Cnc
67555,3.0,0.002436209,20.27253,4.03,93.99700000000001,  Cnc
67556,3.0,0.002413236,15.265889999999999,3.73,98.285,  Leo
67557,3.0,0.002401215,9.24516,3.47,99.85799999999999,  Leo
67558,3.0,0.002401405,2.46121,3.71,98.48200000000001,  Vir
67559,3.0,0.0024136270000000002,-4.02002,4.02,94.21799999999999,  Vir
67562,3.0,0.002502369,-21.11351,4.81,68.587,  Sco
67563,3.0,0.002539579,-24.4118,5.04,57.869,  Oph
67566,3.0,0.0026387159999999997,-26.104979999999998,5.74,27.178,  Sgr
67567,3.0,0.002663195,-23.52596,5.98,18.76,  Cap
67568,3.0,0.002682672,-20.30428,6.2,11.715,  Cap
67569,3.0,0.0026972940000000003,-16.184060000000002,6.35,6.233,  Aqr
67571,3.0,0.002713094,-6.2020599999999995,5.5,0.451,  Aqr
67572,3.0,0.00271466,-0.5824699999999999,5.13,0.26899999999999996,  Cet
67573,3.0,0.0027119740000000002,4.24102,6.22,1.886,  Psc
67574,3.0,0.0027047679999999998,9.37058,6.37,5.237,  Psc
67576,3.0,0.0026751659999999997,18.51138,6.05,16.675,  Tau
67577,3.0,0.002652054,22.284760000000002,5.82,24.45,  Tau
67582,4.0,0.002471501,22.222360000000002,4.69,74.117,  Cnc
67583,4.0,0.002435147,17.59265,4.45,83.45100000000001,  Leo
67584,4.0,0.0024056760000000003,12.24302,4.18,91.245,  Leo
67585,4.0,0.00238629,5.57329,3.87,96.831,  Vir
67590,4.0,0.002475572,-23.54257,4.48,82.255,  Oph
67591,4.0,0.002518863,-26.29525,4.73,72.794,  Oph
67592,4.0,0.002563053,-27.251540000000002,4.96,62.545,  Sgr
67593,4.0,0.0026050929999999997,-26.445529999999998,5.18,52.073,  Sgr
67594,4.0,0.002642643,-24.40536,5.4,41.838,  Cap
67598,4.0,0.002726945,-7.39296,6.29,9.554,  Aqr
67600,4.0,0.002729819,3.01313,6.18,1.571,  Psc
67601,4.0,0.0027232590000000004,8.17245,4.47,0.11699999999999999,  Psc
67602,4.0,0.0027120440000000003,13.16342,5.51,0.45,  Ari
67603,4.0,0.002696483,17.47409,6.33,2.5869999999999997,  Ari
67604,4.0,0.002676719,21.3815,6.37,6.497999999999999,  Tau
67605,4.0,0.0026528009999999998,24.34518,6.21,12.105,  Tau
67606,4.0,0.002624801,26.24098,5.99,19.28,  Tau
67608,4.0,0.002557898,25.58465,5.51,37.548,  Gem
67609,4.0,0.0025207,23.34531,5.28,48.083,  Cnc
67610,4.0,0.002483099,19.473229999999997,5.04,59.038000000000004,  Leo
67611,4.0,0.002447453,14.46589,4.81,69.893,  Leo
67614,5.0,0.0023813370000000003,-4.4345,4.0,95.256,  Vir
67618,5.0,0.002456977,-25.48483,4.13,92.802,  Oph
67620,5.0,0.002546006,-27.18042,4.64,77.08,  Sgr
67622,5.0,0.002634221,-22.35303,5.08,57.47,  Cap
67624,5.0,0.0027000109999999996,-14.022839999999999,5.51,37.802,  Aqr
67626,5.0,0.0027333929999999998,-3.4349,5.96,20.635,  Psc
67627,5.0,0.002737738,1.37263,6.18,13.579,  Cet
67628,5.0,0.002734698,6.54214,6.35,7.813,  Psc
67630,5.0,0.002710383,16.36022,5.93,0.872,  Ari
67631,5.0,0.0026911559999999997,20.375320000000002,1.07,0.004,  Tau
67634,5.0,0.0026150229999999997,26.470579999999998,6.33,8.795,  Gem
67636,5.0,0.00255424,24.12223,5.87,23.745,  Cnc
67639,5.0,0.002460877,10.42303,5.13,55.385,  Leo
67640,5.0,0.002434452,4.27344,4.89,66.64699999999999,  Vir
67643,6.0,0.002398319,-15.07221,4.1,93.639,  Lib
67645,6.0,0.002426453,-24.39067,3.48,99.936,  Oph
67646,6.0,0.002456307,-27.0502,3.73,98.76,  Oph
67648,6.0,0.002536776,-26.302659999999996,4.3,88.979,  Sgr
67650,6.0,0.002623672,-20.05014,4.76,72.594,  Cap
67651,6.0,0.002661778,-15.32191,4.97,63.187,  Aqr
67652,6.0,0.002693144,-10.303469999999999,5.18,53.523999999999994,  Aqr
67653,6.0,0.002716251,-5.13125,5.38,43.938,  Psc
67654,6.0,0.002730303,0.09183,5.6,34.707,  Cet
67655,6.0,0.002735182,5.28028,5.82,26.083000000000002,  Psc
67656,6.0,0.002731362,10.34216,6.04,18.301,  Ari
67657,6.0,0.002719795,15.18435,6.25,11.6,  Ari
67661,6.0,0.0026239859999999996,26.30135,5.19,0.275,  Gem
67662,6.0,0.0025948539999999997,26.16464,6.32,2.289,  Gem
67664,6.0,0.002538111,21.30421,6.22,12.637,  Cnc
67665,6.0,0.002511823,17.1212,5.97,20.721999999999998,  Leo
67666,6.0,0.002487634,11.543389999999999,5.7,30.384,  Leo
67667,6.0,0.00246615,5.54202,5.45,41.202,  Vir
67668,6.0,0.002448177,-0.30454000000000003,5.2,52.648999999999994,  Vir
67669,6.0,0.002434765,-7.013789999999999,4.96,64.11,  Vir
67673,7.0,0.0024500579999999997,-26.28555,3.89,97.075,  Oph
67674,7.0,0.002474242,-27.47225,3.6,99.57700000000001,  Sgr
67675,7.0,0.00250546,-27.16535,3.63,99.415,  Sgr
67677,7.0,0.002580681,-21.390810000000002,4.18,92.01100000000001,  Cap
67678,7.0,0.002619416,-17.14102,4.42,85.52600000000001,  Aqr
67679,7.0,0.002655248,-12.13147,4.64,77.755,  Aqr
67682,7.0,0.0027235,3.57427,5.24,50.50899999999999,  Psc
67683,7.0,0.0027287270000000002,9.09143,5.45,41.158,  Psc
67684,7.0,0.0027245999999999998,13.59547,5.66,32.119,  Ari
67685,7.0,0.0027117309999999998,18.1952,5.88,23.654,  Ari
67686,7.0,0.0026912909999999997,21.57256,6.11,16.035999999999998,  Tau
67687,7.0,0.002664912,24.39082,6.31,9.562999999999999,  Tau
67688,7.0,0.002634536,26.10595,6.42,4.548,  Tau
67690,7.0,0.002570086,25.02273,4.54,0.12300000000000001,  Gem
67692,7.0,0.0025129220000000003,18.112000000000002,6.42,4.668,  Leo
67693,7.0,0.002490269,13.02098,6.29,10.448,  Leo
67694,7.0,0.002472364,7.0643199999999995,6.04,18.337,  Leo
67695,7.0,0.0024593329999999997,0.44146,5.77,27.965,  Vir
67697,7.0,0.0024475879999999997,-12.021289999999999,5.25,50.327,  Vir
67701,7.0,0.002482301,-27.45565,4.26,89.991,  Sgr
67702,7.0,0.002503834,-27.50201,3.99,95.617,  Sgr
67703,7.0,0.002530064,-26.1302,3.71,98.874,  Sgr
67704,8.0,0.0025600189999999997,-23.08436,3.56,99.72399999999999,  Cap
67705,8.0,0.002592229,-18.58079,3.78,98.28,  Cap
67706,8.0,0.002624826,-14.02389,4.04,94.777,  Aqr
67707,8.0,0.002655704,-8.41066,4.28,89.515,  Aqr
67708,8.0,0.0026827279999999997,-3.0846400000000003,4.5,82.82600000000001,  Psc
67709,8.0,0.002703928,2.2216,4.7,75.03399999999999,  Cet
67710,8.0,0.002717672,7.42024,4.9,66.443,  Psc
67711,8.0,0.00272281,12.41306,5.09,57.333,  Ari
67712,8.0,0.0027187709999999996,17.11255,5.29,47.965,  Ari
67713,8.0,0.0027056209999999996,21.01245,5.5,38.601,  Tau
67716,8.0,0.0026219570000000003,26.28418,6.18,13.455,  Gem
67719,8.0,0.002515513,19.3345,5.44,0.396,  Leo
67720,8.0,0.002486528,14.365470000000002,5.6,0.502,  Leo
67721,8.0,0.0024640829999999997,8.45086,6.38,3.225,  Leo
67724,8.0,0.002441648,-10.48052,5.82,25.654,  Vir
67727,8.0,0.002473483,-25.30371,5.05,59.253,  Sco
67729,8.0,0.002511973,-28.1408,4.58,79.613,  Sgr
67732,8.0,0.002584802,-20.31062,3.82,97.759,  Cap
67733,8.0,0.002611338,-15.46333,3.57,99.62799999999999,  Aqr
67735,9.0,0.0026626320000000003,-4.54197,3.87,97.162,  Psc
67736,9.0,0.002684728,0.43128999999999995,4.11,93.15899999999999,  Cet
67737,9.0,0.002702426,6.12153,4.33,87.609,  Psc
67738,9.0,0.00271422,11.22357,4.54,80.76,  Ari
67739,9.0,0.002718802,16.04306,4.74,72.861,  Ari
67740,9.0,0.00271522,20.0758,4.94,64.157,  Tau
67744,9.0,0.002619238,26.15192,5.79,26.406999999999996,  Gem
67750,9.0,0.002426649,-2.052,6.26,1.963,  Vir
67751,9.0,0.002420269,-8.51458,6.37,6.638999999999999,  Vir
67753,9.0,0.002435722,-20.40219,5.88,23.017,  Lib
67754,9.0,0.002454364,-24.5336,5.6,33.549,  Sco
67755,9.0,0.00247754,-27.331229999999998,5.34,44.74,  Oph
67757,9.0,0.002530047,-27.415359999999996,4.87,66.608,  Sgr
67759,9.0,0.002582535,-21.4656,4.42,84.551,  Cap
67760,9.0,0.0026072079999999997,-17.15176,4.18,91.199,  Aqr
67764,9.0,0.002688537,4.41518,3.67,98.96,  Psc
67767,10.0,0.00271436,19.142020000000002,4.37,86.007,  Tau
67768,10.0,0.00271128,22.443070000000002,4.57,78.881,  Tau
67770,10.0,0.002682888,26.383770000000002,4.97,61.63399999999999,  Tau
67774,10.0,0.002546964,18.4631,5.88,22.53,  Leo
67775,10.0,0.002506338,13.38458,6.14,13.997,  Leo
67776,10.0,0.002468888,7.360119999999999,6.34,7.028,  Leo
67777,10.0,0.002437914,0.56234,6.27,2.22,  Vir
67782,10.0,0.002440814,-26.56158,5.95,19.78,  Oph
67783,10.0,0.00246868,-28.27523,5.68,29.813000000000002,  Sgr
67784,10.0,0.002500213,-28.090640000000004,5.42,40.601,  Sgr
67785,10.0,0.00253285,-26.103460000000002,5.18,51.525,  Cap
67786,10.0,0.00256454,-22.50471,4.95,62.068000000000005,  Cap
67787,10.0,0.0025938610000000003,-18.3026,4.74,71.812,  Aqr
67788,10.0,0.002619985,-13.2839,4.52,80.435,  Aqr
67789,10.0,0.0026425740000000004,-8.01407,4.3,87.68299999999999,  Aqr
67790,10.0,0.002661604,-2.2309200000000002,4.07,93.365,  Psc
67791,10.0,0.0026772009999999997,3.15023,3.82,97.345,  Psc
67792,10.0,0.0026894709999999997,8.4151,3.56,99.538,  Psc
67794,10.0,0.002703718,18.17175,3.71,98.484,  Ari
67795,10.0,0.002705018,22.03013,3.96,95.32,  Tau
67796,11.0,0.002701683,24.51539,4.19,90.525,  Tau
67798,11.0,0.002678545,26.58545,4.61,76.634,  Gem
67800,11.0,0.002631026,23.50068,5.03,58.301,  Cnc
67802,11.0,0.0025624429999999998,15.43494,5.47,37.664,  Leo
67803,11.0,0.0025241210000000003,10.10559,5.73,27.447,  Leo
67806,11.0,0.0024264079999999997,-9.3054,6.35,3.977,  Vir
67807,11.0,0.002409794,-15.54199,5.69,0.62,  Lib
67809,11.0,0.0024118720000000002,-25.34456,6.31,2.888,  Sco
67810,11.0,0.002429917,-27.57015,6.29,8.29,  Oph
67813,11.0,0.002524642,-23.54265,5.52,35.303000000000004,  Cap
67814,11.0,0.00255976,-19.44581,5.28,45.803000000000004,  Cap
67816,11.0,0.0026209510000000003,-9.243260000000001,4.85,65.99,  Aqr
67818,11.0,0.00266283,1.52324,4.44,82.87,  Cet
67820,11.0,0.0026845740000000003,12.34335,3.99,94.564,  Ari
67821,11.0,0.0026890340000000003,17.16041,3.74,98.042,  Ari
67822,11.0,0.002689929,21.15467,3.48,99.78200000000001,  Tau
67823,11.0,0.002687619,24.21151,3.5,99.71700000000001,  Tau
67825,11.0,0.00267365,27.04301,4.01,94.149,  Gem
67827,12.0,0.0026456920000000003,24.31129,4.46,81.819,  Cnc
67828,12.0,0.002625679,21.20092,4.68,73.494,  Cnc
67830,12.0,0.002573729,11.53455,5.11,53.745,  Leo
67841,12.0,0.002517601,-21.11477,5.93,19.805,  Cap
67842,12.0,0.00255205,-16.22276,5.67,29.044,  Aqr
67844,12.0,0.002614912,-5.17436,5.21,48.943999999999996,  Aqr
67846,12.0,0.002657553,6.01534,4.8,68.087,  Psc
67848,12.0,0.002675025,16.10581,4.39,84.141,  Ari
67849,12.0,0.002675303,20.23156,4.17,90.421,  Tau
67850,12.0,0.00267117,23.4451,3.94,95.25200000000001,  Tau
67852,12.0,0.0026538190000000004,27.064529999999998,3.46,99.835,  Gem
67853,12.0,0.002642329,26.48368,3.58,99.31700000000001,  Gem
67855,12.0,0.0026159910000000002,22.08313,4.09,92.425,  Cnc
67856,12.0,0.002601184,18.02034,4.33,86.181,  Leo
67857,1.0,0.0025850260000000003,13.010819999999999,4.55,78.294,  Leo
67861,1.0,0.002507917,-11.17053,5.48,36.816,  Vir
67862,1.0,0.002489252,-17.03065,5.74,26.274,  Lib
67863,1.0,0.002473923,-21.59459,6.01,16.822,  Lib
67865,1.0,0.0024608670000000003,-27.43153,6.33,3.5589999999999997,  Sgr
67868,1.0,0.002499727,-22.46254,6.3,2.915,  Cap
67869,1.0,0.002525821,-18.13177,6.3,7.684,  Cap
67870,1.0,0.002555013,-12.53385,6.09,14.335,  Aqr
67873,1.0,0.002635203,4.27235,5.38,40.871,  Psc
67876,1.0,0.0026659559999999997,19.242179999999998,4.77,69.143,  Ari
67880,1.0,0.002623565,27.13553,3.9,95.928,  Gem
67883,1.0,0.002573137,19.14153,3.67,98.647,  Leo
67886,1.0,0.002538149,2.2441400000000002,4.45,82.33,  Vir
67888,2.0,0.002522998,-10.09092,4.91,63.006,  Vir
67889,2.0,0.002516703,-15.5705,5.15,52.013999999999996,  Lib
67890,2.0,0.002511229,-20.59074,5.39,40.842,  Lib
67892,2.0,0.002504998,-27.191670000000002,5.92,20.272000000000002,  Oph
67893,2.0,0.002506101,-28.011309999999998,6.17,12.001,  Sgr
67894,2.0,0.0025113229999999998,-26.54526,6.34,5.712999999999999,  Sgr
67895,2.0,0.002521292,-24.084989999999998,6.17,1.732,  Cap
67896,2.0,0.002536071,-20.01481,4.92,0.212,  Cap
67897,2.0,0.002555036,-14.56585,6.0,1.124,  Aqr
67898,2.0,0.0025768970000000003,-9.17029,6.35,4.281000000000001,  Aqr
67900,2.0,0.002621847,2.3317799999999997,6.05,16.066,  Cet
67901,2.0,0.002640784,8.144639999999999,5.81,23.962,  Psc
67902,2.0,0.00265483,13.31444,5.58,32.714,  Ari
67904,2.0,0.002663219,22.10401,5.16,51.522,  Tau
67910,2.0,0.002551561,20.54355,3.84,96.993,  Cnc
67912,2.0,0.0025116999999999995,10.2754,3.52,99.65799999999999,  Leo
67914,2.0,0.0024927210000000003,-2.21526,4.09,92.63799999999999,  Vir
67915,2.0,0.002491635,-8.511289999999999,4.36,85.676,  Vir
67916,3.0,0.002495155,-14.55359,4.61,76.85300000000001,  Vir
67917,3.0,0.002502082,-20.1328,4.84,66.661,  Lib
67921,3.0,0.002543799,-27.27552,5.83,23.635,  Sgr
67926,3.0,0.002614058,-5.2513,4.83,0.185,  Aqr
67927,3.0,0.002630395,0.31417,6.21,1.8330000000000002,  Cet
67928,3.0,0.0026457509999999996,6.21129,6.36,5.417999999999999,  Psc
67929,3.0,0.0026587259999999997,11.50493,6.23,10.700999999999999,  Ari
67931,3.0,0.00267167,21.044,5.79,25.261,  Tau
67933,3.0,0.0026596420000000003,26.44159,5.35,43.305,  Tau
67934,3.0,0.002643072,27.473090000000003,5.15,52.956,  Gem
67935,3.0,0.00262005,27.29155,4.94,62.645,  Gem
67938,3.0,0.002528429,18.211270000000003,4.28,88.40799999999999,  Leo
67941,3.0,0.002455143,0.06481,3.43,99.964,  Vir
67942,3.0,0.00244577,-6.40206,3.69,98.77600000000001,  Vir
67944,3.0,0.002454045,-18.58205,4.28,88.42399999999999,  Lib
67946,3.0,0.002490357,-26.48517,4.79,69.915,  Oph
67947,4.0,0.002514008,-28.1513,5.03,59.045,  Sgr
67949,4.0,0.002562664,-25.52463,5.51,37.118,  Sgr
67950,4.0,0.002585145,-22.280520000000003,5.75,27.104,  Cap
67952,4.0,0.0026238409999999996,-12.46383,6.24,10.982000000000001,  Aqr
67953,4.0,0.0026400390000000003,-7.065119999999999,6.38,5.432,  Aqr
67955,4.0,0.002666547,4.33558,4.52,0.126,  Psc
67957,4.0,0.002683831,15.17351,6.32,2.6289999999999996,  Ari
67958,4.0,0.002687552,19.4808,6.36,6.58,  Ari
67959,4.0,0.002686833,23.28513,6.21,12.107000000000001,  Tau
67960,4.0,0.0026807740000000004,26.08276,5.99,19.007,  Tau
67961,4.0,0.002668643,27.365920000000003,5.76,27.06,  Tau
